weather,traffic,temp,hour,delay
clear,medium,259.92,17,0
snow,medium,260.07,18,0
clear,low,259.92,19,0
clear,low,259.53,20,0
clear,low,258.68,21,0
clear,low,258.22,22,0
clear,low,256.89,23,0
clear,low,255.61,0,0
clear,low,254.76,1,0
clear,low,253.68,2,0
clear,low,252.45,3,0
clear,low,251.84,4,0
clear,low,251.07,5,0
clear,medium,250.46,6,0
clear,high,249.84,7,0
clear,medium,249.38,8,0
clear,medium,249.3,9,0
clear,medium,250.22,10,0
clear,medium,251.45,11,0
clear,medium,253.22,12,0
clear,medium,254.76,13,0
clear,high,255.91,14,0
clear,high,256.38,15,0
clear,high,257.01,16,0
clear,high,256.58,17,0
clear,medium,255.65,18,0
clear,medium,254.75,19,0
clear,low,253.75,20,0
clear,low,253.72,21,0
clear,low,252.55,22,0
clear,low,252.73,23,0
clear,low,252.58,0,0
clear,low,252.51,1,0
clear,low,251.65,2,0
clear,low,251.08,3,0
clear,low,250.08,4,0
clear,low,249.65,5,0
clear,low,249.46,6,0
clear,low,248.79,7,0
clear,low,248.23,8,0
clear,medium,248.57,9,0
clear,medium,250.36,10,0
clear,medium,251.93,11,0
clear,medium,254.15,12,0
clear,medium,255.29,13,0
clear,medium,256.15,14,0
clear,medium,256.72,15,0
clear,medium,257.15,16,0
clear,medium,256.68,17,0
clear,medium,255.22,18,0
clear,medium,253.02,19,0
clear,medium,252.09,20,0
clear,medium,251.09,21,0
clear,low,250.63,22,0
clear,low,249.76,23,0
clear,low,249.62,0,0
clear,low,249.96,1,0
clear,low,250.16,2,0
clear,low,250.49,3,0
clear,low,250.73,4,0
clear,low,250.22,5,0
clear,low,251.29,6,0
clear,low,253.02,7,0
clear,low,254.75,8,0
snow,low,256.09,9,0
snow,medium,257.35,10,0
clear,medium,257.35,10,0
snow,medium,259.14,11,0
clear,medium,259.14,11,0
snow,medium,260.48,12,0
clear,medium,260.48,12,0
snow,medium,261.79,13,0
clear,medium,261.79,13,0
snow,medium,262.44,14,0
clear,medium,262.44,14,0
snow,medium,262.88,15,0
clear,medium,262.88,15,0
snow,low,263.08,16,0
clear,low,263.08,16,0
clear,low,263.08,16,0
snow,low,263.61,17,0
clear,low,263.61,17,0
clear,low,263.61,17,0
snow,low,263.72,18,0
clear,low,263.72,18,0
snow,low,264.54,19,0
clear,low,264.54,19,0
snow,low,264.58,20,0
clear,low,264.58,20,0
snow,low,263.94,21,0
clear,low,263.94,21,0
snow,low,263.41,22,0
clear,low,263.41,22,0
clear,low,263.41,22,0
snow,low,262.67,23,0
clear,low,262.67,23,0
snow,low,262.54,0,0
clear,low,262.54,0,0
clear,low,262.54,0,0
snow,low,261.94,1,0
clear,low,261.94,1,0
snow,low,261.14,2,0
clear,low,261.14,2,0
snow,low,260.81,3,0
clear,low,260.81,3,0
snow,low,260.08,4,0
clear,low,260.08,4,0
clear,low,260.08,4,0
snow,low,259.34,5,0
clear,low,259.34,5,0
clear,low,259.34,5,0
snow,medium,258.74,6,0
clear,medium,258.74,6,0
snow,medium,258.28,7,0
clear,medium,258.28,7,0
clear,medium,258.28,7,0
snow,medium,257.68,8,0
clear,medium,257.68,8,0
snow,medium,256.94,9,0
clear,medium,256.94,9,0
clear,medium,257.01,10,0
snow,medium,257.01,10,0
clear,medium,257.29,11,0
snow,medium,257.29,11,0
snow,medium,257.68,12,0
clear,medium,257.68,12,0
snow,medium,258.01,13,0
clear,medium,258.01,13,0
clear,medium,258.48,14,0
snow,medium,258.55,15,0
clear,medium,258.55,15,0
snow,medium,258.36,16,0
clear,medium,258.36,16,0
snow,medium,257.86,17,0
snow,medium,257.57,18,0
snow,low,257.72,19,0
snow,low,257.02,20,0
snow,low,257.01,21,0
snow,low,256.72,22,0
snow,low,256.65,23,0
snow,low,256.35,0,0
snow,low,256.28,1,0
clear,low,256.01,2,0
snow,low,255.55,3,0
snow,low,255.15,4,0
snow,low,255.62,5,0
snow,high,255.81,6,1
snow,high,255.61,7,1
snow,high,255.41,8,1
snow,high,255.5,9,1
clear,high,255.5,9,0
snow,medium,255.41,10,0
snow,medium,256.29,11,0
clear,medium,256.29,11,0
clear,medium,256.93,12,0
clear,medium,257.94,13,0
clear,medium,258.61,14,0
clear,high,259.14,15,0
clear,high,259.36,16,0
clear,high,258.79,17,0
clear,medium,257.51,18,0
clear,low,256.29,19,0
clear,low,255.93,20,0
clear,low,255.58,21,0
clear,low,255.42,22,0
clear,low,254.88,23,0
clear,low,254.78,0,0
clear,low,254.55,1,0
clear,low,254.55,2,0
clear,low,254.62,3,0
clear,low,254.89,4,0
clear,low,255.28,5,0
clear,high,255.88,6,0
clear,high,256.58,7,0
clear,high,257.01,8,0
clear,medium,258.43,9,0
clear,medium,260.71,10,0
clear,medium,262.81,11,0
clear,medium,265.07,12,0
clear,medium,266.61,13,0
clear,high,267.86,14,0
clear,medium,269.58,15,0
clear,high,270.36,16,0
clear,high,269.79,17,0
clear,medium,269.87,18,0
clear,medium,269.86,19,0
clear,low,269.72,20,0
clear,low,270.01,21,0
clear,low,269.79,22,0
clear,low,269.29,23,0
clear,low,269.08,0,0
clear,low,268.41,1,0
clear,low,268.07,3,0
clear,low,267.65,4,0
clear,low,268.28,5,0
clear,high,268.65,6,0
clear,high,268.08,7,0
clear,high,267.58,8,0
clear,high,267.54,9,0
clear,medium,269.57,10,0
clear,medium,272.6,11,0
clear,medium,274.68,12,0
clear,medium,276.01,13,0
clear,high,277.21,14,0
clear,high,277.88,15,0
clear,high,277.55,16,0
clear,high,276.15,17,0
clear,medium,274.82,18,0
clear,medium,273.29,19,0
clear,medium,272.23,20,0
clear,low,272.15,21,0
clear,low,272.16,22,0
clear,low,271.75,23,0
clear,low,271.49,0,0
clear,low,272.08,1,0
clear,low,271.75,2,0
clear,low,271.82,3,0
clear,low,271.68,4,0
clear,low,271.94,5,0
clear,high,271.79,6,0
clear,high,272.02,7,0
clear,high,272.02,8,0
clear,medium,272.28,9,0
clear,medium,273.07,10,0
clear,medium,274.29,11,0
clear,high,275.28,12,0
clear,high,276.61,13,0
clear,high,277.95,14,0
clear,high,278.29,15,0
clear,high,278.65,16,0
clear,high,278.15,17,0
clear,medium,276.75,18,0
clear,medium,275.42,19,0
clear,medium,275.5,20,0
clear,medium,275.64,21,0
clear,low,276.07,22,0
clear,low,275.23,23,0
clear,low,274.22,0,0
clear,low,274.0,1,0
clear,low,272.3,2,0
clear,low,270.55,3,0
clear,low,269.22,4,0
clear,low,268.73,5,0
clear,low,268.73,5,0
clear,low,268.73,5,0
clear,low,268.35,6,0
clear,low,268.35,6,0
clear,low,268.35,6,0
clear,low,269.21,7,0
clear,low,269.22,8,0
clear,medium,270.28,9,0
clear,medium,271.58,10,0
clear,medium,273.69,11,0
clear,medium,275.28,12,0
clear,medium,276.08,13,0
clear,medium,276.58,14,0
clear,medium,277.49,15,0
clear,medium,277.65,16,0
clear,medium,277.49,17,0
clear,medium,276.36,18,0
clear,medium,275.49,19,0
clear,medium,274.86,20,0
clear,medium,274.42,21,0
clear,medium,274.02,22,0
clear,medium,274.29,23,0
clear,low,274.54,0,0
clear,low,274.22,1,0
clear,low,273.89,2,0
clear,low,274.08,3,0
clear,low,274.07,4,0
clear,low,273.58,5,0
clear,low,273.29,6,0
clear,low,273.51,7,0
clear,low,273.93,8,0
clear,low,273.87,9,0
clear,medium,274.44,10,0
clear,medium,275.22,11,0
clear,medium,275.62,12,0
clear,medium,276.02,13,0
clear,medium,276.22,14,0
clear,medium,276.08,15,0
clear,medium,275.94,16,0
clear,medium,275.89,17,0
clear,low,275.51,18,0
clear,low,275.5,19,0
clear,low,275.43,20,0
clear,low,275.35,21,0
clear,low,275.15,22,0
clear,low,275.15,23,0
clear,low,274.94,0,0
clear,low,274.68,1,0
clear,low,274.28,2,0
clear,low,274.0,3,0
clear,low,273.93,4,0
snow,low,273.68,5,0
clear,low,273.68,5,0
snow,high,273.61,6,1
clear,high,273.61,6,0
snow,high,273.36,7,1
snow,medium,273.02,8,0
snow,medium,272.79,9,0
snow,medium,272.72,10,0
clear,medium,272.72,10,0
snow,medium,272.58,11,0
clear,medium,272.58,11,0
clear,medium,272.58,11,0
snow,medium,272.36,12,0
clear,medium,272.36,12,0
clear,medium,272.36,12,0
snow,medium,272.36,13,0
clear,medium,272.36,13,0
clear,medium,272.36,13,0
snow,low,272.22,14,0
clear,low,272.22,14,0
snow,low,272.02,15,0
clear,low,272.02,15,0
snow,low,271.36,16,0
clear,low,271.36,16,0
snow,low,271.22,17,0
clear,low,271.22,17,0
snow,low,270.72,18,0
clear,low,270.72,18,0
clear,low,270.72,18,0
snow,low,270.86,19,0
clear,low,270.86,19,0
snow,low,270.86,20,0
clear,low,270.86,20,0
clear,low,270.86,20,0
snow,low,270.8,21,0
clear,low,270.8,21,0
snow,low,270.86,22,0
clear,low,270.86,22,0
snow,low,270.65,23,0
clear,low,270.65,23,0
snow,low,270.28,0,0
snow,low,269.87,1,0
snow,low,269.79,2,0
clear,low,268.15,3,0
clear,low,267.08,4,0
clear,low,266.37,5,0
clear,medium,265.95,6,0
clear,medium,265.72,7,0
clear,medium,265.62,8,0
clear,medium,265.48,9,0
clear,medium,265.48,10,0
clear,medium,266.08,11,0
clear,medium,266.65,12,0
clear,medium,267.86,13,0
clear,medium,268.94,14,0
clear,medium,269.74,15,0
clear,high,270.37,16,0
clear,medium,269.35,17,0
clear,medium,267.87,18,0
clear,low,265.95,19,0
clear,low,264.97,20,0
clear,low,264.49,21,0
clear,low,264.85,22,0
clear,low,264.44,23,0
clear,low,264.01,0,0
clear,low,263.03,1,0
clear,low,261.88,2,0
clear,low,260.76,3,0
clear,low,260.42,4,0
clear,low,260.75,5,0
clear,high,261.15,6,0
clear,high,263.08,7,0
snow,high,264.08,8,1
clear,high,264.87,9,0
clear,medium,265.72,10,0
clear,medium,267.22,11,0
clear,medium,268.15,12,0
clear,medium,268.79,13,0
clear,medium,269.09,14,0
clear,high,269.44,15,0
clear,high,269.85,16,0
clear,high,269.84,17,0
clear,medium,269.69,18,0
clear,medium,269.54,19,0
clear,low,269.22,20,0
clear,low,269.07,21,0
clear,low,269.07,22,0
clear,low,269.01,23,0
clear,low,269.01,23,0
clear,low,268.95,0,0
clear,low,268.95,0,0
clear,low,269.02,1,0
clear,low,269.08,2,0
clear,low,269.08,3,0
clear,low,269.29,4,0
clear,low,269.22,5,0
clear,high,269.08,6,0
clear,high,269.08,6,0
clear,high,269.08,7,0
clear,high,269.08,7,0
clear,high,269.15,8,0
clear,high,269.15,8,0
clear,high,269.35,9,0
clear,high,269.35,9,0
clear,medium,269.41,10,0
clear,medium,269.41,10,0
snow,medium,269.75,11,0
clear,medium,269.75,11,0
snow,medium,269.95,12,0
clear,medium,269.95,12,0
clear,medium,270.02,13,0
clear,high,269.95,14,0
snow,high,270.09,15,1
clear,high,270.09,15,0
clear,high,270.09,16,0
clear,high,270.08,17,0
clear,high,270.08,17,0
clear,medium,270.09,18,0
clear,medium,270.09,18,0
snow,medium,270.09,18,0
clear,medium,270.08,19,0
clear,medium,270.08,19,0
snow,medium,270.08,19,0
clear,medium,270.29,20,0
snow,medium,270.29,20,0
clear,low,270.58,21,0
clear,low,270.58,21,0
snow,low,270.58,21,0
clear,low,270.94,22,0
clear,low,270.94,22,0
clear,low,271.08,23,0
clear,low,271.08,23,0
clear,low,271.15,0,0
clear,low,271.15,0,0
clear,low,271.29,1,0
clear,low,271.29,1,0
clear,low,271.22,2,0
clear,low,271.22,2,0
clear,low,271.72,3,0
clear,low,272.51,4,0
clear,low,274.29,5,0
clear,high,274.22,6,0
clear,high,275.21,7,0
clear,high,276.15,8,0
clear,medium,277.21,9,0
clear,medium,278.15,10,0
clear,high,279.48,11,0
clear,high,280.15,12,0
clear,high,280.43,13,0
clear,high,280.43,14,0
clear,high,280.02,15,0
clear,high,279.75,16,0
clear,high,279.15,17,0
clear,medium,277.86,18,0
clear,medium,276.87,19,0
clear,medium,276.15,20,0
clear,medium,274.56,21,0
clear,low,274.28,22,0
clear,low,274.35,23,0
clear,low,274.65,0,0
clear,low,274.01,1,0
clear,low,272.95,2,0
clear,low,271.68,3,0
clear,low,270.93,4,0
clear,low,270.36,5,0
clear,low,269.79,6,0
clear,low,268.86,7,0
clear,low,268.58,8,0
clear,medium,268.43,9,0
clear,medium,269.36,10,0
clear,medium,271.08,11,0
clear,high,272.08,12,0
clear,high,272.43,13,0
clear,high,272.79,14,0
clear,high,272.69,15,0
clear,high,272.95,16,0
clear,high,272.15,17,0
clear,high,270.73,18,0
clear,medium,269.62,19,0
clear,medium,268.48,20,0
clear,medium,267.49,21,0
clear,medium,266.58,22,0
clear,low,265.75,23,0
clear,low,265.94,0,0
clear,low,266.0,1,0
snow,low,265.86,2,0
snow,low,265.44,3,0
snow,low,265.36,4,0
clear,low,265.22,5,0
snow,low,264.48,6,0
snow,low,264.68,7,0
snow,low,264.22,8,0
snow,medium,263.68,9,0
snow,medium,263.87,10,0
snow,medium,264.61,11,0
snow,medium,265.29,12,0
clear,medium,265.29,12,0
snow,medium,265.69,13,0
snow,medium,266.08,14,0
snow,medium,266.21,15,0
snow,medium,266.21,16,0
snow,medium,265.68,17,0
snow,medium,265.35,18,0
clear,medium,264.94,19,0
clear,low,264.54,20,0
clear,low,263.81,21,0
clear,low,263.01,22,0
clear,low,261.94,23,0
clear,low,261.54,0,0
clear,low,260.79,1,0
clear,low,260.43,2,0
clear,low,259.86,3,0
clear,low,259.44,4,0
clear,low,258.94,5,0
clear,high,257.95,6,0
clear,high,257.15,7,0
clear,high,256.65,8,0
clear,medium,256.79,9,0
clear,medium,257.55,10,0
clear,medium,259.08,11,0
clear,medium,260.41,12,0
clear,medium,261.22,13,0
clear,high,262.22,14,0
clear,high,263.15,15,0
clear,high,263.8,16,0
clear,high,263.73,17,0
clear,medium,262.69,18,0
clear,medium,260.96,19,0
clear,low,259.9,20,0
clear,low,258.63,21,0
clear,low,257.76,22,0
clear,low,257.03,23,0
clear,low,256.42,0,0
clear,low,255.95,1,0
clear,low,255.42,2,0
clear,low,255.02,3,0
clear,low,254.76,4,0
clear,low,254.49,5,0
clear,high,255.3,6,0
snow,high,255.58,7,1
snow,high,255.69,8,1
clear,medium,257.93,9,0
clear,medium,259.95,10,0
clear,medium,261.61,11,0
clear,medium,263.01,12,0
clear,medium,264.82,13,0
clear,high,265.89,14,0
clear,high,266.95,15,0
clear,high,267.58,16,0
clear,high,268.62,17,0
clear,medium,269.38,18,0
clear,medium,269.72,19,0
clear,low,270.09,20,0
clear,low,270.55,21,0
clear,low,271.01,22,0
clear,low,271.48,23,0
clear,low,271.86,0,0
clear,low,272.22,1,0
snow,low,272.22,3,0
clear,low,272.22,3,0
clear,low,272.22,3,0
snow,low,272.29,4,0
clear,low,272.29,4,0
clear,low,272.69,5,0
snow,low,272.69,5,0
clear,high,272.15,6,0
clear,high,271.22,7,0
clear,high,269.35,8,0
clear,high,268.01,9,0
clear,medium,268.08,10,0
snow,medium,268.07,11,0
clear,medium,269.15,12,0
clear,high,269.72,13,0
clear,high,270.61,14,0
clear,high,270.72,15,0
clear,high,271.15,16,0
clear,high,270.8,17,0
clear,medium,271.08,18,0
snow,medium,270.55,19,0
snow,low,269.75,20,0
clear,low,269.75,20,0
snow,low,267.81,21,0
clear,low,267.81,21,0
snow,low,264.72,22,0
clear,low,264.72,22,0
clear,low,262.35,23,0
clear,low,259.89,0,0
clear,low,258.15,1,0
clear,low,256.87,2,0
clear,low,255.94,3,0
clear,low,255.15,4,0
clear,low,254.84,5,0
clear,high,254.08,6,0
clear,high,253.92,7,0
clear,high,253.44,8,0
clear,medium,253.65,9,0
clear,medium,254.48,10,0
clear,medium,255.5,11,0
clear,medium,256.08,12,0
clear,high,256.88,13,0
clear,high,257.93,14,0
clear,high,258.42,15,0
clear,high,259.08,16,0
clear,high,258.69,17,0
clear,medium,257.69,18,0
clear,medium,257.08,19,0
clear,medium,256.51,20,0
clear,low,255.86,21,0
clear,low,255.02,22,0
clear,low,254.58,23,0
clear,low,253.92,0,0
clear,low,252.75,1,0
clear,low,252.22,2,0
clear,low,251.43,3,0
clear,low,250.46,4,0
clear,low,250.35,5,0
clear,high,250.35,6,0
clear,high,250.02,7,0
clear,high,250.16,8,0
clear,medium,250.15,9,0
clear,medium,253.07,10,0
clear,medium,255.22,11,0
clear,high,257.14,12,0
clear,high,258.29,13,0
clear,high,259.3,14,0
clear,high,259.95,15,0
clear,high,260.44,16,0
snow,high,260.49,17,1
snow,medium,260.62,18,0
snow,medium,260.62,19,0
snow,medium,260.51,20,0
snow,medium,260.72,21,0
snow,medium,261.16,22,0
snow,low,261.51,23,0
snow,low,261.79,0,0
snow,low,262.08,1,0
clear,low,261.93,2,0
clear,low,262.22,3,0
clear,low,262.29,4,0
clear,low,262.36,5,0
clear,low,262.43,6,0
snow,low,262.44,7,0
snow,low,262.3,8,0
clear,low,262.3,8,0
clear,low,262.3,8,0
snow,medium,262.79,9,0
clear,medium,262.79,9,0
snow,medium,263.22,10,0
clear,medium,263.22,10,0
snow,medium,264.36,11,0
clear,medium,264.36,11,0
snow,medium,264.79,12,0
clear,medium,264.79,12,0
snow,medium,264.86,13,0
clear,medium,264.86,13,0
snow,medium,264.79,14,0
clear,medium,264.79,14,0
snow,medium,264.86,15,0
clear,medium,264.86,15,0
snow,medium,264.51,16,0
clear,medium,264.51,16,0
clear,medium,264.51,16,0
snow,medium,264.08,17,0
clear,medium,264.08,17,0
snow,medium,263.65,18,0
snow,medium,263.69,19,0
snow,low,263.15,20,0
snow,low,262.44,21,0
clear,low,262.44,21,0
snow,low,262.15,22,0
clear,low,262.15,22,0
snow,low,261.49,23,0
clear,low,261.49,23,0
clear,low,261.49,23,0
snow,low,260.44,0,0
clear,low,260.44,0,0
clear,low,260.44,0,0
snow,low,259.58,1,0
clear,low,259.58,1,0
clear,low,259.58,1,0
clear,low,258.22,2,0
clear,low,256.94,3,0
clear,low,256.01,4,0
clear,low,255.62,5,0
clear,low,255.01,6,0
clear,low,253.82,7,0
clear,low,252.42,8,0
clear,low,251.72,9,0
clear,medium,251.93,10,0
clear,medium,253.01,11,0
clear,medium,254.29,12,0
clear,medium,255.08,13,0
clear,medium,255.95,14,0
clear,medium,256.36,15,0
clear,medium,256.86,16,0
clear,low,256.94,17,0
clear,low,256.02,18,0
clear,low,255.09,19,0
clear,low,254.35,20,0
clear,low,254.23,21,0
clear,low,254.15,22,0
clear,low,253.65,23,0
clear,low,253.5,0,0
clear,low,253.0,1,0
clear,low,252.37,2,0
clear,low,252.15,3,0
clear,low,252.22,4,0
clear,low,252.44,5,0
clear,medium,253.15,6,0
clear,high,253.73,7,0
clear,high,254.36,8,0
clear,medium,255.01,9,0
clear,medium,256.51,10,0
clear,medium,258.41,11,0
snow,medium,260.36,12,0
snow,medium,261.86,13,0
snow,medium,262.68,14,0
snow,high,262.95,15,1
clear,high,262.95,15,0
snow,high,263.02,16,1
clear,high,263.02,16,0
snow,high,262.75,17,1
clear,medium,261.56,18,0
clear,medium,260.03,19,0
clear,low,259.8,20,0
clear,low,258.81,21,0
clear,low,257.75,22,0
clear,low,256.58,23,0
clear,low,255.81,0,0
clear,low,254.61,1,0
clear,low,253.81,2,0
clear,low,253.08,3,0
clear,low,252.02,4,0
clear,low,251.36,5,0
clear,high,250.15,6,0
clear,high,249.35,7,0
clear,high,249.23,8,0
clear,high,250.21,9,0
clear,medium,253.0,10,0
snow,medium,255.0,11,0
clear,medium,257.33,12,0
clear,medium,259.35,13,0
clear,medium,260.15,14,0
clear,high,260.41,15,0
clear,high,260.22,16,0
clear,high,259.68,17,0
clear,medium,259.15,18,0
clear,medium,259.45,19,0
clear,low,259.29,20,0
clear,low,259.29,21,0
snow,low,259.36,22,0
snow,low,259.28,23,0
snow,low,259.22,0,0
snow,low,259.21,1,0
clear,low,259.21,1,0
snow,low,259.15,2,0
clear,low,259.15,2,0
snow,low,259.21,3,0
clear,low,259.21,3,0
snow,low,259.22,4,0
clear,low,259.22,4,0
snow,low,258.84,5,0
clear,low,258.84,5,0
snow,medium,256.81,6,0
clear,medium,255.08,7,0
snow,medium,255.08,7,0
clear,medium,253.55,8,0
snow,medium,253.55,8,0
snow,high,255.07,9,1
clear,high,255.07,9,0
snow,medium,257.99,10,0
clear,medium,260.01,11,0
clear,medium,261.27,12,0
clear,medium,262.21,13,0
clear,high,262.93,14,0
clear,high,263.28,15,0
clear,high,263.29,16,0
clear,high,262.55,17,0
clear,medium,260.94,18,0
clear,medium,259.57,19,0
clear,medium,258.68,20,0
clear,low,258.8,21,0
clear,low,259.0,22,0
clear,low,259.43,23,0
clear,low,259.76,0,0
clear,low,259.91,1,0
clear,low,259.28,2,0
clear,low,258.92,3,0
clear,low,257.86,4,0
snow,low,255.95,5,0
snow,high,256.22,6,1
snow,high,255.3,7,1
snow,high,255.01,8,1
clear,high,256.35,9,0
snow,high,256.35,9,1
clear,medium,258.71,10,0
clear,medium,258.71,10,0
clear,medium,260.48,11,0
snow,medium,261.61,12,0
clear,medium,262.75,13,0
clear,medium,263.43,14,0
clear,high,263.48,15,0
clear,high,263.22,16,0
clear,high,262.75,17,0
clear,medium,262.41,18,0
clear,medium,262.0,19,0
clear,medium,261.86,20,0
clear,medium,261.61,21,0
clear,medium,261.22,22,0
snow,low,261.01,23,0
clear,low,261.01,23,0
snow,low,260.72,0,0
snow,low,260.61,1,0
snow,low,260.58,2,0
snow,low,259.72,3,0
clear,low,259.36,4,0
clear,low,257.95,5,0
clear,high,256.88,6,0
clear,high,256.01,7,0
clear,high,255.15,8,0
clear,medium,255.76,9,0
clear,medium,256.79,10,0
clear,medium,257.72,11,0
clear,high,258.72,12,0
clear,high,259.79,13,0
clear,high,260.5,14,0
clear,high,261.08,15,0
clear,high,261.21,16,0
clear,high,260.75,17,0
clear,high,259.79,18,0
clear,medium,258.43,19,0
clear,medium,258.3,20,0
clear,medium,257.14,21,0
clear,low,257.99,22,0
clear,low,257.86,23,0
clear,low,257.62,0,0
clear,low,257.48,1,0
clear,low,257.57,2,0
clear,low,257.08,3,0
clear,low,256.88,4,0
clear,low,256.36,5,0
clear,low,255.43,6,0
clear,low,254.58,7,0
clear,medium,253.68,8,0
clear,medium,254.5,9,0
clear,medium,255.99,10,0
clear,medium,257.64,11,0
clear,high,259.81,12,0
clear,medium,260.43,13,0
clear,high,261.43,14,0
clear,high,262.29,15,0
clear,medium,262.61,16,0
clear,medium,262.21,17,0
clear,medium,261.15,18,0
clear,medium,259.28,19,0
clear,medium,258.22,20,0
clear,medium,257.65,21,0
clear,medium,255.81,22,0
clear,low,255.43,23,0
clear,low,255.15,0,0
clear,low,254.82,1,0
clear,low,254.48,2,0
clear,low,254.22,3,0
clear,low,254.15,4,0
clear,low,254.08,5,0
clear,low,253.48,6,0
clear,low,253.15,7,0
clear,low,252.55,8,0
clear,medium,254.93,9,0
clear,medium,257.14,10,0
clear,medium,259.07,11,0
clear,medium,260.85,12,0
clear,medium,262.6,13,0
clear,medium,264.74,14,0
clear,medium,265.86,15,0
clear,medium,266.5,16,0
clear,medium,266.42,17,0
clear,medium,265.55,18,0
clear,low,264.22,19,0
clear,low,262.61,20,0
clear,low,261.81,21,0
clear,low,261.15,22,0
clear,low,260.68,23,0
clear,low,259.88,0,0
clear,low,258.68,1,0
clear,low,258.29,2,0
clear,low,257.21,3,0
clear,low,256.51,4,0
clear,low,255.14,5,0
clear,high,254.79,6,0
clear,high,254.08,7,0
clear,high,253.86,8,0
clear,medium,254.5,9,0
clear,medium,255.86,10,0
clear,medium,257.08,11,0
clear,medium,258.35,12,0
clear,medium,259.41,13,0
rain,medium,260.54,14,0
clear,high,260.94,15,0
clear,high,261.15,16,0
clear,high,261.15,17,0
clear,medium,260.72,18,0
clear,medium,259.15,19,0
clear,low,257.95,20,0
clear,low,257.15,21,0
clear,low,256.87,22,0
clear,low,256.15,23,0
clear,low,257.0,0,0
clear,low,257.74,1,0
clear,low,258.68,2,0
clear,low,259.76,3,0
clear,low,260.58,4,0
snow,low,261.29,5,0
snow,high,261.93,6,1
clear,high,261.86,7,0
clear,high,261.93,8,0
clear,high,263.0,9,0
clear,medium,264.68,10,0
clear,medium,266.64,11,0
clear,medium,267.53,12,0
clear,medium,269.61,13,0
clear,high,270.65,14,0
clear,high,271.41,15,0
clear,high,271.84,16,0
clear,high,271.22,17,0
clear,medium,270.42,18,0
clear,medium,269.42,19,0
clear,low,268.82,20,0
clear,medium,268.28,21,0
clear,low,267.95,22,0
clear,low,267.72,23,0
clear,low,267.55,0,0
clear,low,267.35,1,0
clear,low,266.75,2,0
clear,low,266.22,3,0
clear,low,266.22,3,0
clear,low,266.22,4,0
clear,low,266.22,4,0
clear,low,265.62,5,0
clear,low,265.62,5,0
clear,high,265.55,6,0
clear,high,265.68,7,0
clear,high,265.68,7,0
clear,high,265.29,8,0
clear,high,266.5,9,0
clear,medium,268.94,10,0
clear,medium,271.64,11,0
clear,medium,273.5,12,0
clear,high,275.43,13,0
clear,high,276.51,14,0
clear,high,277.21,15,0
clear,high,277.75,16,0
